customer_id,product_group,product_category,product_type,Total_quantity,Total_payment
698,Beverages,Tea,"Brewed herbal tea",29,87
399,Beverages,Tea,"Brewed Green tea",29,72.5
5535,Beverages,Coffee,"Barista Espresso",28,119
8481,Beverages,Coffee,"Barista Espresso",28,119
483,Beverages,Coffee,"Barista Espresso",28,119
8183,Beverages,Coffee,"Barista Espresso",28,119
5127,Beverages,Coffee,"Barista Espresso",28,119
5097,Beverages,Coffee,"Barista Espresso",28,119
5470,Beverages,Coffee,"Barista Espresso",28,119
8188,Beverages,Coffee,"Barista Espresso",28,119
659,Beverages,Tea,"Brewed herbal tea",28,70
138,Beverages,Tea,"Brewed herbal tea",28,70
8017,Beverages,Tea,"Brewed herbal tea",28,70
8491,Beverages,Tea,"Brewed herbal tea",28,70
177,Beverages,Tea,"Brewed herbal tea",28,70
5544,Beverages,Tea,"Brewed herbal tea",28,70
607,Beverages,Tea,"Brewed herbal tea",28,84
5595,Beverages,Tea,"Brewed herbal tea",28,84
8117,Beverages,Tea,"Brewed herbal tea",28,84
8286,Beverages,Tea,"Brewed herbal tea",28,84
8340,Beverages,Tea,"Brewed herbal tea",28,84
252,Beverages,Tea,"Brewed herbal tea",28,84
179,Beverages,Tea,"Brewed herbal tea",28,84
176,Beverages,Tea,"Brewed herbal tea",28,70
5497,Beverages,Tea,"Brewed herbal tea",28,70
8309,Beverages,Tea,"Brewed herbal tea",28,70
5876,Beverages,Tea,"Brewed herbal tea",28,84
8062,Beverages,Tea,"Brewed herbal tea",28,84
8236,Beverages,Tea,"Brewed herbal tea",28,84
8429,Beverages,Tea,"Brewed herbal tea",28,84
686,Beverages,Tea,"Brewed herbal tea",28,84
330,Beverages,Tea,"Brewed Green tea",28,70
5820,Beverages,Tea,"Brewed Green tea",28,70
8159,Beverages,Tea,"Brewed Green tea",28,70
5464,Beverages,Tea,"Brewed Green tea",28,70
8257,Beverages,Tea,"Brewed Green tea",28,70
156,Beverages,Coffee,"Drip coffee",28,56
8289,Beverages,Coffee,"Drip coffee",28,56
92,Beverages,Coffee,"Drip coffee",28,56
5602,Beverages,Coffee,"Drip coffee",28,56
249,Beverages,Coffee,"Drip coffee",28,70
692,Beverages,Coffee,"Drip coffee",28,70
12,Beverages,Coffee,"Drip coffee",28,70
8147,Beverages,Coffee,"Drip coffee",28,70
8285,Beverages,Coffee,"Drip coffee",28,84
135,Beverages,Coffee,"Drip coffee",28,84
621,Beverages,Coffee,"Organic brewed coffee",28,61.6
216,Beverages,Coffee,"Organic brewed coffee",28,61.6
479,Beverages,Coffee,"Organic brewed coffee",28,61.6
411,Beverages,Coffee,"Organic brewed coffee",28,61.6
8443,Beverages,Coffee,"Organic brewed coffee",28,61.6
396,Beverages,Coffee,"Organic brewed coffee",28,84
8251,Food,Bakery,Biscotti,28,98
8042,Beverages,Coffee,"Organic brewed coffee",28,98
8191,Beverages,Coffee,"Organic brewed coffee",28,98
781,Beverages,Coffee,"Organic brewed coffee",28,98
5111,Beverages,Coffee,"Organic brewed coffee",28,98
320,Beverages,Coffee,"Organic brewed coffee",28,98
5854,Beverages,Coffee,"Organic brewed coffee",28,98
8410,Beverages,Coffee,"Gourmet brewed coffee",28,56
102,Beverages,Coffee,"Gourmet brewed coffee",28,56
8439,Beverages,Coffee,"Gourmet brewed coffee",28,56
319,Beverages,Coffee,"Gourmet brewed coffee",28,56
313,Beverages,Coffee,"Gourmet brewed coffee",28,56
636,Beverages,Coffee,"Gourmet brewed coffee",28,56
5132,Beverages,Coffee,"Gourmet brewed coffee",28,56
5211,Beverages,Coffee,"Gourmet brewed coffee",28,56
5446,Beverages,Coffee,"Gourmet brewed coffee",28,70
634,Beverages,Coffee,"Gourmet brewed coffee",28,70
639,Beverages,Coffee,"Gourmet brewed coffee",28,84
5766,Beverages,Coffee,"Gourmet brewed coffee",28,84
5510,Beverages,Coffee,"Gourmet brewed coffee",28,84
8046,Beverages,Coffee,"Gourmet brewed coffee",28,84
8374,Beverages,Coffee,"Gourmet brewed coffee",28,84
601,Beverages,Coffee,"Gourmet brewed coffee",28,84
5480,Beverages,Coffee,"Gourmet brewed coffee",28,84
5102,Beverages,Coffee,"Gourmet brewed coffee",28,84
8032,Beverages,Coffee,"Gourmet brewed coffee",28,61.6
8166,Beverages,Coffee,"Gourmet brewed coffee",28,61.6
8178,Beverages,Coffee,"Gourmet brewed coffee",28,61.6
170,Beverages,Coffee,"Gourmet brewed coffee",28,61.6
5225,Beverages,Coffee,"Gourmet brewed coffee",28,61.6
8406,Beverages,Coffee,"Gourmet brewed coffee",28,61.6
8077,Beverages,Coffee,"Gourmet brewed coffee",28,84
8229,Beverages,Coffee,"Gourmet brewed coffee",28,98
8369,Beverages,Coffee,"Gourmet brewed coffee",28,98
5064,Beverages,Coffee,"Gourmet brewed coffee",28,98
388,Beverages,Coffee,"Premium brewed coffee",28,68.6
695,Beverages,Coffee,"Premium brewed coffee",28,68.6
5879,Beverages,Coffee,"Premium brewed coffee",28,68.6
395,Beverages,Coffee,"Premium brewed coffee",28,86.8
8109,Beverages,Coffee,"Premium brewed coffee",28,105
387,Beverages,Coffee,"Premium brewed coffee",28,105
5347,Beverages,Coffee,"Premium brewed coffee",28,105
5878,Beverages,Coffee,"Premium brewed coffee",28,105
8073,Beverages,Coffee,"Barista Espresso",28,84
440,Beverages,Coffee,"Barista Espresso",28,84
342,Beverages,Coffee,"Barista Espresso",28,105
5719,Beverages,Coffee,"Barista Espresso",28,105
8043,Beverages,Coffee,"Barista Espresso",28,105
360,Beverages,Coffee,"Barista Espresso",28,105
318,Beverages,Coffee,"Barista Espresso",28,119
378,Beverages,Tea,"Brewed Green tea",28,70
8331,Beverages,Tea,"Brewed Green tea",28,70
5674,Beverages,Tea,"Brewed Green tea",28,70
545,Beverages,Tea,"Brewed Green tea",28,84
5314,Beverages,Tea,"Brewed Green tea",28,84
8242,Beverages,Tea,"Brewed Green tea",28,84
599,Beverages,Tea,"Brewed Black tea",28,70
8426,Beverages,Tea,"Brewed Black tea",28,70
5818,Beverages,Tea,"Brewed Black tea",28,70
5835,Beverages,Tea,"Brewed Black tea",28,70
5190,Beverages,Tea,"Brewed Black tea",28,84
5893,Beverages,Tea,"Brewed Black tea",28,84
5550,Beverages,Tea,"Brewed Black tea",28,84
5565,Beverages,Tea,"Brewed Black tea",28,84
746,Beverages,Tea,"Brewed Black tea",28,84
5123,Beverages,Tea,"Brewed Black tea",28,84
448,Beverages,Tea,"Brewed Black tea",28,84
626,Beverages,Tea,"Brewed Black tea",28,84
5535,Beverages,Tea,"Brewed Black tea",28,70
5576,Beverages,Tea,"Brewed Black tea",28,70
776,Beverages,Tea,"Brewed Black tea",28,84
8076,Beverages,Tea,"Brewed Black tea",28,84
678,Beverages,Tea,"Brewed Black tea",28,84
8026,Beverages,Tea,"Brewed Chai tea",28,70
8041,Beverages,Tea,"Brewed Chai tea",28,70
28,Beverages,Tea,"Brewed Chai tea",28,70
8213,Beverages,Tea,"Brewed Chai tea",28,70
608,Beverages,Tea,"Brewed Chai tea",28,70
5013,Beverages,Tea,"Brewed Chai tea",28,70
5458,Beverages,Tea,"Brewed Chai tea",28,70
5885,Beverages,Tea,"Brewed Chai tea",28,70
259,Beverages,Tea,"Brewed Chai tea",28,70
8304,Beverages,Tea,"Brewed Chai tea",28,70
8007,Beverages,Tea,"Brewed Chai tea",28,70
166,Beverages,Tea,"Brewed Chai tea",28,70
8428,Beverages,Tea,"Brewed Chai tea",28,70
685,Beverages,Tea,"Brewed Chai tea",28,84
8013,Beverages,Tea,"Brewed Chai tea",28,84
8236,Beverages,Tea,"Brewed Chai tea",28,84
5939,Beverages,Tea,"Brewed Chai tea",28,70
189,Beverages,Tea,"Brewed Chai tea",28,70
5082,Beverages,Tea,"Brewed Chai tea",28,70
5174,Beverages,Tea,"Brewed Chai tea",28,70
593,Beverages,Tea,"Brewed Chai tea",28,112
65,Beverages,Tea,"Brewed Chai tea",28,112
289,Beverages,Tea,"Brewed Chai tea",28,112
5488,Beverages,Tea,"Brewed Chai tea",28,71.4
326,Beverages,Tea,"Brewed Chai tea",28,71.4
5508,Beverages,Tea,"Brewed Chai tea",28,71.4
8458,Beverages,Tea,"Brewed Chai tea",28,86.8
233,Beverages,Tea,"Brewed Chai tea",28,86.8
8013,Beverages,"Drinking Chocolate","Hot chocolate",28,98
5289,Beverages,"Drinking Chocolate","Hot chocolate",28,98
8269,Beverages,"Drinking Chocolate","Hot chocolate",28,98
5712,Beverages,"Drinking Chocolate","Hot chocolate",28,126
107,Beverages,"Drinking Chocolate","Hot chocolate",28,126
8245,Beverages,"Drinking Chocolate","Hot chocolate",28,126
5502,Beverages,"Drinking Chocolate","Hot chocolate",28,126
8081,Beverages,"Drinking Chocolate","Hot chocolate",28,105
8249,Beverages,"Drinking Chocolate","Hot chocolate",28,105
496,Beverages,"Drinking Chocolate","Hot chocolate",28,105
435,Beverages,"Drinking Chocolate","Hot chocolate",28,105
22,Beverages,"Drinking Chocolate","Hot chocolate",28,105
221,Beverages,"Drinking Chocolate","Hot chocolate",28,105
8209,Beverages,"Drinking Chocolate","Hot chocolate",28,133
764,Beverages,"Drinking Chocolate","Hot chocolate",28,133
8147,Beverages,"Drinking Chocolate","Hot chocolate",28,133
136,Beverages,"Drinking Chocolate","Hot chocolate",28,133
5598,Add-ons,Flavours,"Regular syrup",28,22.4
360,Add-ons,Flavours,"Regular syrup",28,22.4
342,Add-ons,Flavours,"Sugar free syrup",28,22.4
30,Add-ons,Flavours,"Sugar free syrup",28,22.4
5389,Add-ons,Flavours,"Sugar free syrup",28,22.4
8152,Add-ons,Flavours,"Sugar free syrup",28,22.4
5199,Food,Bakery,Pastry,28,105
520,Beverages,"Drinking Chocolate","Hot chocolate",27,121.5
5717,Beverages,"Drinking Chocolate","Hot chocolate",27,121.5
5406,Beverages,"Drinking Chocolate","Hot chocolate",27,101.25
8069,Beverages,"Drinking Chocolate","Hot chocolate",27,101.25
5829,Beverages,"Drinking Chocolate","Hot chocolate",27,101.25
176,Beverages,"Drinking Chocolate","Hot chocolate",27,101.25
8206,Beverages,"Drinking Chocolate","Hot chocolate",27,101.25
5275,Beverages,"Drinking Chocolate","Hot chocolate",27,101.25
38,Beverages,"Drinking Chocolate","Hot chocolate",27,101.25
5630,Beverages,"Drinking Chocolate","Hot chocolate",27,128.25
8499,Beverages,"Drinking Chocolate","Hot chocolate",27,128.25
5164,Beverages,"Drinking Chocolate","Hot chocolate",27,128.25
5765,Beverages,"Drinking Chocolate","Hot chocolate",27,128.25
8264,Add-ons,Flavours,"Regular syrup",27,21.6
8145,Add-ons,Flavours,"Regular syrup",27,21.6
5684,Add-ons,Flavours,"Regular syrup",27,21.6
5520,Add-ons,Flavours,"Regular syrup",27,21.6
5941,Add-ons,Flavours,"Regular syrup",27,21.6
5304,Add-ons,Flavours,"Regular syrup",27,21.6
5128,Add-ons,Flavours,"Sugar free syrup",27,21.6
5662,Food,Bakery,Scone,27,87.75
565,Food,Bakery,Scone,27,87.75
8352,Beverages,Coffee,"Organic brewed coffee",27,94.5
8092,Beverages,Coffee,"Organic brewed coffee",27,94.5
395,Beverages,Coffee,"Gourmet brewed coffee",27,54
8344,Beverages,Coffee,"Gourmet brewed coffee",27,54
5420,Beverages,Coffee,"Gourmet brewed coffee",27,67.5
5178,Beverages,Coffee,"Gourmet brewed coffee",27,67.5
8394,Beverages,Coffee,"Gourmet brewed coffee",27,67.5
8317,Beverages,Coffee,"Gourmet brewed coffee",27,81
435,Beverages,Coffee,"Gourmet brewed coffee",27,81
403,Beverages,Coffee,"Gourmet brewed coffee",27,81
5881,Beverages,Coffee,"Gourmet brewed coffee",27,81
5292,Beverages,Coffee,"Gourmet brewed coffee",27,81
8284,Beverages,Coffee,"Gourmet brewed coffee",27,81
440,Beverages,Coffee,"Gourmet brewed coffee",27,59.4
5866,Beverages,Coffee,"Gourmet brewed coffee",27,59.4
5739,Beverages,Coffee,"Gourmet brewed coffee",27,59.4
5236,Beverages,Coffee,"Gourmet brewed coffee",27,59.4
5749,Beverages,Coffee,"Gourmet brewed coffee",27,59.4
8350,Beverages,Coffee,"Gourmet brewed coffee",27,81
8441,Beverages,Coffee,"Gourmet brewed coffee",27,94.5
5709,Beverages,Coffee,"Drip coffee",27,54
5695,Beverages,Coffee,"Drip coffee",27,54
5397,Beverages,Coffee,"Drip coffee",27,67.5
5592,Beverages,Coffee,"Drip coffee",27,67.5
8147,Beverages,Coffee,"Drip coffee",27,81
8046,Beverages,Coffee,"Drip coffee",27,81
100,Beverages,Coffee,"Drip coffee",27,81
500,Beverages,Coffee,"Organic brewed coffee",27,59.4
8048,Beverages,Coffee,"Organic brewed coffee",27,59.4
8158,Beverages,Coffee,"Organic brewed coffee",27,59.4
5354,Beverages,Coffee,"Organic brewed coffee",27,59.4
5452,Beverages,Coffee,"Organic brewed coffee",27,81
5233,Beverages,Coffee,"Barista Espresso",27,114.75
5717,Beverages,Coffee,"Barista Espresso",27,101.25
5240,Beverages,Coffee,"Barista Espresso",27,101.25
5522,Beverages,Coffee,"Barista Espresso",27,114.75
5576,Beverages,Tea,"Brewed herbal tea",27,67.5
221,Beverages,Tea,"Brewed herbal tea",27,67.5
5109,Beverages,Tea,"Brewed herbal tea",27,67.5
5627,Beverages,Tea,"Brewed herbal tea",27,67.5
5757,Beverages,Tea,"Brewed herbal tea",27,81
5912,Beverages,Tea,"Brewed herbal tea",27,81
8345,Beverages,Tea,"Brewed herbal tea",27,67.5
739,Beverages,Tea,"Brewed herbal tea",27,67.5
5384,Beverages,Tea,"Brewed herbal tea",27,67.5
618,Beverages,Tea,"Brewed herbal tea",27,81
5393,Beverages,Tea,"Brewed herbal tea",27,81
549,Beverages,Tea,"Brewed herbal tea",27,81
8431,Beverages,Tea,"Brewed Green tea",27,67.5
192,Food,Bakery,Biscotti,27,87.75
6000,Food,Bakery,Scone,27,152.01
5081,Beverages,Coffee,"Barista Espresso",27,81
5209,Beverages,Coffee,"Barista Espresso",27,81
5938,Beverages,Tea,"Brewed Chai tea",27,81
8397,Beverages,Tea,"Brewed Chai tea",27,67.5
8121,Beverages,Tea,"Brewed Chai tea",27,108
247,Beverages,Tea,"Brewed Chai tea",27,108
275,Beverages,Tea,"Brewed Chai tea",27,108
8405,Beverages,Tea,"Brewed Chai tea",27,108
5414,Beverages,Tea,"Brewed Chai tea",27,108
5268,Beverages,Tea,"Brewed Chai tea",27,108
5179,Beverages,Tea,"Brewed Chai tea",27,108
5354,Beverages,Tea,"Brewed Chai tea",27,68.85
8441,Beverages,Tea,"Brewed Chai tea",27,68.85
672,Beverages,Tea,"Brewed Chai tea",27,83.7
5506,Beverages,Tea,"Brewed Chai tea",27,83.7
189,Beverages,"Drinking Chocolate","Hot chocolate",27,94.5
8409,Beverages,"Drinking Chocolate","Hot chocolate",27,94.5
5585,Beverages,"Drinking Chocolate","Hot chocolate",27,94.5
8483,Beverages,Coffee,"Gourmet brewed coffee",27,94.5
5768,Beverages,Coffee,"Gourmet brewed coffee",27,94.5
8265,Beverages,Coffee,"Gourmet brewed coffee",27,94.5
500,Beverages,Coffee,"Gourmet brewed coffee",27,94.5
678,Beverages,Coffee,"Premium brewed coffee",27,66.15
5309,Beverages,Coffee,"Premium brewed coffee",27,66.15
5596,Beverages,Coffee,"Premium brewed coffee",27,66.15
8144,Beverages,Coffee,"Premium brewed coffee",27,66.15
5654,Beverages,Coffee,"Premium brewed coffee",27,83.7
5655,Beverages,Coffee,"Premium brewed coffee",27,83.7
5040,Beverages,Coffee,"Premium brewed coffee",27,83.7
5293,Beverages,Coffee,"Premium brewed coffee",27,83.7
5610,Beverages,Coffee,"Barista Espresso",27,81
8006,Beverages,Coffee,"Barista Espresso",27,81
5791,Beverages,Coffee,"Barista Espresso",27,81
8264,Beverages,Coffee,"Barista Espresso",27,101.25
5928,Beverages,Coffee,"Barista Espresso",27,101.25
5527,Beverages,Coffee,"Barista Espresso",27,101.25
5224,Beverages,Coffee,"Barista Espresso",27,101.25
8241,Beverages,Coffee,"Barista Espresso",27,101.25
6,Beverages,Coffee,"Barista Espresso",27,114.75
8180,Beverages,Tea,"Brewed Green tea",27,81
8002,Beverages,Tea,"Brewed Green tea",27,81
5821,Beverages,Tea,"Brewed Green tea",27,81
8003,Beverages,Tea,"Brewed Black tea",27,67.5
8389,Beverages,Tea,"Brewed Black tea",27,67.5
5881,Beverages,Tea,"Brewed Black tea",27,67.5
59,Beverages,Tea,"Brewed Black tea",27,67.5
5642,Beverages,Tea,"Brewed Black tea",27,67.5
8359,Beverages,Tea,"Brewed Black tea",27,67.5
5465,Beverages,Tea,"Brewed Black tea",27,67.5
5392,Beverages,Tea,"Brewed Black tea",27,67.5
5391,Beverages,Tea,"Brewed Black tea",27,67.5
31,Beverages,Tea,"Brewed Black tea",27,81
237,Beverages,Tea,"Brewed Black tea",27,81
578,Beverages,Tea,"Brewed Black tea",27,81
8059,Beverages,Tea,"Brewed Black tea",27,81
5318,Beverages,Tea,"Brewed Black tea",27,81
8279,Beverages,Tea,"Brewed Black tea",27,81
5387,Beverages,Tea,"Brewed Black tea",27,81
8272,Beverages,Tea,"Brewed Chai tea",27,67.5
5283,Beverages,Tea,"Brewed Chai tea",27,67.5
747,Beverages,Tea,"Brewed Chai tea",27,67.5
8077,Beverages,Tea,"Brewed Green tea",26,65
5769,Beverages,Tea,"Brewed Green tea",26,78
8124,Beverages,Tea,"Brewed Green tea",26,78
172,Beverages,Tea,"Brewed Green tea",26,78
8126,Beverages,Tea,"Brewed Green tea",26,78
311,Beverages,Tea,"Brewed Black tea",26,65
5233,Beverages,Tea,"Brewed Black tea",26,65
8462,Beverages,Tea,"Brewed Black tea",26,65
8097,Beverages,Tea,"Brewed Black tea",26,65
8289,Beverages,Tea,"Brewed Black tea",26,65
8345,Beverages,Tea,"Brewed Black tea",26,78
8477,Beverages,Tea,"Brewed Black tea",26,78
8343,Beverages,Tea,"Brewed Black tea",26,65
5033,Beverages,Tea,"Brewed Black tea",26,65
5103,Beverages,Tea,"Brewed Black tea",26,65
8176,Beverages,Tea,"Brewed Black tea",26,65
5289,Beverages,Tea,"Brewed Black tea",26,65
499,Beverages,Tea,"Brewed Black tea",26,65
5894,Beverages,Tea,"Brewed Black tea",26,78
172,Beverages,Tea,"Brewed Chai tea",26,65
8236,Beverages,Tea,"Brewed Chai tea",26,65
5412,Beverages,Tea,"Brewed Chai tea",26,65
8189,Beverages,Tea,"Brewed Chai tea",26,65
534,Beverages,Tea,"Brewed Chai tea",26,65
771,Beverages,Tea,"Brewed Chai tea",26,65
5573,Beverages,Tea,"Brewed Chai tea",26,65
8485,Beverages,Tea,"Brewed Chai tea",26,65
697,Beverages,Tea,"Brewed Chai tea",26,65
8412,Beverages,Tea,"Brewed Chai tea",26,65
8376,Beverages,Coffee,"Barista Espresso",26,110.5
8474,Beverages,Coffee,"Barista Espresso",26,110.5
5386,Beverages,Coffee,"Barista Espresso",26,110.5
8040,Beverages,Coffee,"Barista Espresso",26,110.5
8489,Beverages,Coffee,"Barista Espresso",26,110.5
484,Beverages,Coffee,"Barista Espresso",26,97.5
8114,Beverages,Coffee,"Barista Espresso",26,97.5
8416,Beverages,Coffee,"Barista Espresso",26,97.5
688,Beverages,Coffee,"Barista Espresso",26,97.5
447,Beverages,Coffee,"Barista Espresso",26,110.5
8348,Beverages,Tea,"Brewed herbal tea",26,65
5567,Beverages,Tea,"Brewed herbal tea",26,65
5306,Beverages,Tea,"Brewed herbal tea",26,65
179,Beverages,Tea,"Brewed herbal tea",26,65
5419,Beverages,Tea,"Brewed herbal tea",26,65
556,Beverages,Tea,"Brewed herbal tea",26,78
5739,Beverages,Tea,"Brewed herbal tea",26,78
5119,Beverages,Tea,"Brewed herbal tea",26,78
5298,Beverages,Tea,"Brewed herbal tea",26,78
8287,Beverages,Tea,"Brewed herbal tea",26,78
8324,Beverages,Tea,"Brewed herbal tea",26,78
556,Beverages,Tea,"Brewed herbal tea",26,65
100,Beverages,Tea,"Brewed herbal tea",26,65
8169,Beverages,Tea,"Brewed herbal tea",26,65
5581,Beverages,Tea,"Brewed herbal tea",26,65
5257,Beverages,Tea,"Brewed herbal tea",26,78
5920,Beverages,Tea,"Brewed herbal tea",26,78
237,Beverages,Tea,"Brewed Green tea",26,65
8101,Beverages,Tea,"Brewed Green tea",26,65
47,Beverages,Tea,"Brewed Green tea",26,65
5430,Beverages,Tea,"Brewed Green tea",26,65
5419,Beverages,Tea,"Brewed Green tea",26,65
8069,Beverages,Coffee,"Organic brewed coffee",26,91
631,Beverages,Coffee,"Organic brewed coffee",26,91
5409,Beverages,Coffee,"Gourmet brewed coffee",26,52
8071,Beverages,Coffee,"Gourmet brewed coffee",26,52
8328,Beverages,Coffee,"Gourmet brewed coffee",26,52
105,Beverages,Coffee,"Gourmet brewed coffee",26,52
786,Beverages,Coffee,"Gourmet brewed coffee",26,52
8101,Beverages,Coffee,"Gourmet brewed coffee",26,65
429,Beverages,Coffee,"Gourmet brewed coffee",26,65
453,Beverages,Coffee,"Gourmet brewed coffee",26,65
5063,Beverages,Coffee,"Gourmet brewed coffee",26,78
723,Beverages,Coffee,"Gourmet brewed coffee",26,78
132,Beverages,Coffee,"Gourmet brewed coffee",26,78
8148,Beverages,Coffee,"Gourmet brewed coffee",26,78
8266,Beverages,Coffee,"Gourmet brewed coffee",26,78
364,Beverages,Coffee,"Gourmet brewed coffee",26,78
5090,Beverages,Coffee,"Gourmet brewed coffee",26,57.2
8319,Beverages,Coffee,"Gourmet brewed coffee",26,57.2
5822,Beverages,Coffee,"Gourmet brewed coffee",26,78
37,Beverages,"Drinking Chocolate","Hot chocolate",26,117
8488,Beverages,"Drinking Chocolate","Hot chocolate",26,117
5323,Beverages,"Drinking Chocolate","Hot chocolate",26,117
8344,Beverages,"Drinking Chocolate","Hot chocolate",26,117
5261,Beverages,"Drinking Chocolate","Hot chocolate",26,117
259,Beverages,"Drinking Chocolate","Hot chocolate",26,97.5
8286,Beverages,"Drinking Chocolate","Hot chocolate",26,97.5
5745,Beverages,"Drinking Chocolate","Hot chocolate",26,97.5
248,Beverages,"Drinking Chocolate","Hot chocolate",26,97.5
5563,Beverages,"Drinking Chocolate","Hot chocolate",26,123.5
8241,Beverages,"Drinking Chocolate","Hot chocolate",26,123.5
39,Beverages,"Drinking Chocolate","Hot chocolate",26,123.5
5578,Beverages,"Drinking Chocolate","Hot chocolate",26,123.5
229,Beverages,"Drinking Chocolate","Hot chocolate",26,123.5
67,Beverages,"Drinking Chocolate","Hot chocolate",26,123.5
8017,Beverages,"Drinking Chocolate","Hot chocolate",26,123.5
8437,Add-ons,Flavours,"Regular syrup",26,20.8
688,Add-ons,Flavours,"Sugar free syrup",26,20.8
114,Add-ons,Flavours,"Sugar free syrup",26,20.8
5673,Add-ons,Flavours,"Sugar free syrup",26,20.8
5777,Food,Bakery,Pastry,26,97.5
527,Beverages,Coffee,"Drip coffee",26,52
5050,Beverages,Coffee,"Drip coffee",26,52
8492,Beverages,Coffee,"Drip coffee",26,65
8336,Beverages,Coffee,"Drip coffee",26,65
735,Beverages,Coffee,"Drip coffee",26,65
5157,Beverages,Coffee,"Drip coffee",26,65
8162,Beverages,Coffee,"Drip coffee",26,65
674,Beverages,Coffee,"Drip coffee",26,65
342,Beverages,Coffee,"Drip coffee",26,65
659,Beverages,Coffee,"Drip coffee",26,65
487,Beverages,Coffee,"Drip coffee",26,78
8394,Beverages,Coffee,"Drip coffee",26,78
734,Beverages,Coffee,"Organic brewed coffee",26,57.2
8448,Beverages,Coffee,"Organic brewed coffee",26,57.2
108,Beverages,Coffee,"Organic brewed coffee",26,57.2
180,Beverages,Coffee,"Organic brewed coffee",26,57.2
476,Beverages,Coffee,"Organic brewed coffee",26,78
8437,Beverages,Coffee,"Organic brewed coffee",26,78
526,Beverages,Coffee,"Organic brewed coffee",26,78
5512,Beverages,Coffee,"Gourmet brewed coffee",26,91
5277,Beverages,Coffee,"Premium brewed coffee",26,63.7
122,Beverages,Coffee,"Premium brewed coffee",26,63.7
676,Beverages,Coffee,"Premium brewed coffee",26,63.7
8480,Beverages,Coffee,"Premium brewed coffee",26,63.7
5144,Beverages,Coffee,"Premium brewed coffee",26,63.7
5632,Beverages,Coffee,"Premium brewed coffee",26,63.7
8026,Beverages,Coffee,"Premium brewed coffee",26,80.6
8059,Beverages,Coffee,"Premium brewed coffee",26,80.6
758,Beverages,Coffee,"Premium brewed coffee",26,80.6
8267,Beverages,Coffee,"Premium brewed coffee",26,97.5
5632,Beverages,Coffee,"Premium brewed coffee",26,97.5
5269,Beverages,Coffee,"Barista Espresso",26,78
8431,Beverages,Coffee,"Barista Espresso",26,78
87,Beverages,Coffee,"Barista Espresso",26,78
8413,Beverages,Coffee,"Barista Espresso",26,78
5848,Beverages,Coffee,"Barista Espresso",26,78
541,Beverages,Coffee,"Barista Espresso",26,78
8112,Beverages,Coffee,"Barista Espresso",26,78
790,Beverages,Coffee,"Barista Espresso",26,97.5
8364,Beverages,Coffee,"Barista Espresso",26,97.5
700,Beverages,Coffee,"Barista Espresso",26,97.5
331,Beverages,Coffee,"Barista Espresso",26,97.5
381,Beverages,Coffee,"Barista Espresso",26,97.5
5200,Beverages,Coffee,"Barista Espresso",26,97.5
5023,Beverages,Coffee,"Barista Espresso",26,97.5
5754,Beverages,Coffee,"Barista Espresso",26,97.5
8385,Beverages,Coffee,"Barista Espresso",26,97.5
399,Beverages,Coffee,"Barista Espresso",26,110.5
5066,Beverages,Coffee,"Barista Espresso",26,110.5
748,Beverages,Coffee,"Barista Espresso",26,110.5
5438,Beverages,Coffee,"Barista Espresso",26,110.5
624,Food,Bakery,Pastry,26,97.5
8307,Food,Bakery,Biscotti,26,84.5
695,Food,Bakery,Scone,26,78
475,Food,Bakery,Scone,26,78
347,Food,Bakery,Scone,26,117
5199,Beverages,Coffee,"Barista Espresso",26,78
8298,Beverages,Coffee,"Barista Espresso",26,78
647,Beverages,Tea,"Brewed Chai tea",26,78
546,Beverages,Tea,"Brewed Chai tea",26,78
670,Beverages,Tea,"Brewed Chai tea",26,78
652,Beverages,Tea,"Brewed Chai tea",26,65
5907,Beverages,Tea,"Brewed Chai tea",26,65
5097,Beverages,Tea,"Brewed Chai tea",26,65
5139,Beverages,Tea,"Brewed Chai tea",26,65
5743,Beverages,Tea,"Brewed Chai tea",26,65
307,Beverages,Tea,"Brewed Chai tea",26,104
388,Beverages,Tea,"Brewed Chai tea",26,104
5611,Beverages,Tea,"Brewed Chai tea",26,104
5688,Beverages,Tea,"Brewed Chai tea",26,66.3
5830,Beverages,Tea,"Brewed Chai tea",26,66.3
687,Beverages,Tea,"Brewed Chai tea",26,66.3
8246,Beverages,Tea,"Brewed Chai tea",26,66.3
404,Beverages,Tea,"Brewed Chai tea",26,66.3
5479,Beverages,Tea,"Brewed Chai tea",26,80.6
8323,Beverages,Tea,"Brewed Chai tea",26,80.6
5824,Beverages,Tea,"Brewed Chai tea",26,80.6
56,Beverages,Tea,"Brewed Chai tea",26,80.6
8100,Beverages,Tea,"Brewed Chai tea",26,80.6
424,Beverages,"Drinking Chocolate","Hot chocolate",26,91
572,Beverages,"Drinking Chocolate","Hot chocolate",26,117
5553,Beverages,"Drinking Chocolate","Hot chocolate",26,117
8255,Beverages,Tea,"Brewed Chai tea",25,75
8351,Beverages,Tea,"Brewed Chai tea",25,75
8489,Beverages,Tea,"Brewed Chai tea",25,62.5
5769,Beverages,Tea,"Brewed Chai tea",25,100
8136,Beverages,Tea,"Brewed Chai tea",25,100
28,Beverages,Tea,"Brewed Chai tea",25,100
8307,Beverages,Tea,"Brewed Chai tea",25,63.75
5712,Beverages,Tea,"Brewed Chai tea",25,63.75
